reaction_smiles,reaction_label,partner_analysis,spectator_groups
c1ccc(C(=O)O)cc1.OCC>>c1ccc(C(=O)OCC)cc1,Ar–C(O)OH + R–OH → Ar–C(O)–O–R,"acyl_partner=unclassified [S:primary, E:neutral]; oxygen_partner=R-primary [S:primary/attached:primary R, E:neutral]",
CC(=O)Cl.CCO>>CC(=O)OCC,R1–C(O)Cl + R2–OH → R1–C(O)–O–R2,"acyl_partner=unclassified [S:primary, E:neutral]; oxygen_partner=R-primary [S:primary/attached:primary R, E:neutral]",
CC(=O)O.Nc1ccccc1>>CC(=O)Nc1ccccc1,R–C(O)OH + Ar–NH2 → R–C(O)–NH–Ar,"acyl_partner=unclassified [S:primary, E:neutral]; nitrogen_partner=Ar [S:primary center/attached:Ar, E:neutral]",
c1ccc(C(=O)O)cc1.NCC>>c1ccc(C(=O)NCC)cc1,Ar–C(O)OH + R–NH2 → Ar–C(O)–NH–R,"acyl_partner=unclassified [S:primary, E:neutral]; nitrogen_partner=R-primary [S:primary center/attached:primary R, E:neutral]",
C=Cc1ccccc1.[H][H]>>CCc1ccccc1,Ar–CH=CH2 → Ar–CH2–CH3,"unassigned=unclassified [S:primary, E:neutral]",
c1ccc(C=O)cc1.[H][H]>>c1ccc(CO)cc1,Ar–CH=O → Ar–CH2–OH,"unassigned=Ar [S:primary, E:neutral]",
C#Cc1ccccc1.[H][H]>>CCc1ccccc1,Ar–C≡CH → Ar–CH2–CH3,"unassigned=Alkynyl [S:primary, E:neutral]",
c1ccc([N+](=O)[O-])cc1.[H][H]>>c1ccc(N)cc1,N=O bond cleavage; N–O bond cleavage; 2 × H gain at N,"unassigned=unclassified [S:unclassified, E:unclassified]",
C=CC=C.[H][H]>>CCCC,2 × C=C hydrogenation,"unassigned=unclassified [S:primary, E:neutral]",
c1ccc(C#N)cc1.[H][H]>>c1ccc(CN)cc1,Ar–C≡N → Ar–CH2–NH2,"unassigned=unclassified [S:primary, E:neutral]",
O=C1CCCCC1.[H][H]>>OC1CCCCC1,R–C(R)=O → R–CH(R)–OH,"unassigned=R-secondary [S:secondary, E:neutral]",
C1=CC=C(C=C1)C=CC(=O)O.[H][H]>>c1ccc(CCC(=O)O)cc1,Ar–CH=CH–RO–C(O) → Ar–CH2–CH2–RO–C(O),"unassigned=unclassified [S:primary, E:neutral]",
c1ccc(C=O)cc1.[Na+]>>c1ccc(CO)cc1,Ar–CH=O → Ar–CH2–OH,"unassigned=Ar [S:primary, E:neutral]",
CC(=O)c1ccccc1.[Na+]>>CC(O)c1ccccc1,Ar–C(R)=O → Ar–CH(R)–OH,"unassigned=R-secondary/Ar [S:secondary, E:neutral]",
c1ccc(C(=O)C)cc1.[Li+]>>c1ccc(C(O)C)cc1,Ar–C(R)=O → Ar–CH(R)–OH,"unassigned=R-secondary/Ar [S:secondary, E:neutral]",
CC(=O)OCC.[Li+]>>CCO,,,
c1ccc(C#N)cc1.[Li+]>>c1ccc(CN)cc1,Ar–C≡N → Ar–CH2–NH2,"unassigned=unclassified [S:primary, E:neutral]",
c1ccc(C(=O)Nc2ccccc2)cc1.[Li+]>>c1ccccc1CNc1ccccc1,C=O reductive cleavage,"unassigned=unclassified [S:unclassified, E:unclassified]",
O=C1CCC(=O)O1.[Li+]>>OCCCO,,,
CC(=O)OC(=O)C.[Na+]>>CC(=O)CO,,,
CC(=O)c1ccccc1.C1CCNC1>>CC(O)c1ccccc1,Ar–C(R1)=O + R2R3–NH →,,
c1ccc(C=O)cc1.CCOC(=O)C=O>>c1ccc(CO)cc1,,,
c1ccc([N+](=O)[O-])cc1.[Zn]>>c1ccc(N)cc1,N=O bond cleavage; N–O bond cleavage; 2 × H gain at N,"unassigned=unclassified [S:unclassified, E:unclassified]",
C1=CC=CC=C1>>C1CCC=CC1,C:C → C=C; 5 × C:C → C–C; 4 × H gain at C,"unassigned=unclassified [S:open, E:neutral]",
c1ccc(OC)cc1>>COC1C=CCC=C1,2 × C:C → C=C; 4 × C:C → C–C; 2 × H gain at C,"unassigned=unclassified [S:open, E:neutral]",
c1ccc(C(=O)C=C)cc1>>c1ccc(C(O)C=C)cc1,Alkenyl–C(Ar)=O → Alkenyl–CH(Ar)–OH,"unassigned=Alkenyl/Ar [S:secondary, E:neutral]",
CC(=O)CC=C>>CC(O)CC=C,R–C(R)=O → R–CH(R)–OH,"unassigned=R-secondary [S:secondary, E:neutral]",
CC(=O)OCC>>CC=O,,,
c1ccc(CO)cc1.[O]>>c1ccc(C=O)cc1,Ar–CH2–OH → Ar–CH=O,"unassigned=R-primary [S:primary/attached:primary R, E:neutral]",
CC(O)c1ccccc1.[O]>>CC(=O)c1ccccc1,Ar–CH(R)–OH → Ar–C(R)=O,"unassigned=R-primary [S:primary/attached:secondary R, E:neutral]",
CCO.[O]>>CC=O,R–CH2–OH → R–CH=O,"unassigned=R-primary [S:primary/attached:primary R, E:neutral]",
c1ccc(CO)cc1.Cl[Cr](=O)(=O)OC(C)(C)C>>c1ccc(C=O)cc1,,,
CCO.OS(=O)(=O)O>>CC=O,,,
c1ccc(CO)cc1>>c1ccc(C=O)cc1,Ar–CH2–OH → Ar–CH=O,"unassigned=R-primary [S:primary/attached:primary R, E:neutral]",
CC(O)C>>CC(=O)C,R–CH(R)–OH → R–C(R)=O,"unassigned=R-primary [S:primary/attached:secondary R, E:neutral]",
c1ccc(C(O)C)cc1>>c1ccc(C(=O)C)cc1,Ar–CH(R)–OH → Ar–C(R)=O,"unassigned=R-primary [S:primary/attached:secondary R, E:neutral]",
CC(O)CCO>>CC(=O)CC=O,2 × C=O oxidation,"unassigned=R-primary [S:primary/attached:secondary R, E:neutral]",
c1ccc(CO)cc1>>c1ccc(C(=O)O)cc1,,,
C1CCC(CO)CC1>>C1CCC(C=O)CC1,R–CH2–OH → R–CH=O,"unassigned=R-primary [S:primary/attached:primary R, E:neutral]",
C=Cc1ccccc1.[O]>>C1OC1c1ccccc1,,,
C=C(C)C.[O]>>CC1(C)CO1,,,
C=CCCCCC=C.[O]>>C1OC1CCCCC1CO1,,,
CC(=O)c1ccccc1.[O]>>CC(=O)Oc1ccccc1,,,
O=C1CCCCC1.[O]>>O=C1OCCCC1,,,
CSc1ccccc1.[O]>>CS(=O)c1ccccc1,,,
CSc1ccccc1.[O]>>CS(=O)(=O)c1ccccc1,,,
C=CC=C.C=C>>C1C=CCC1,,,
C=CC(=C)C.C=CC(=O)OCC>>CC1=CC(C(=O)OCC)CC(C)=C1,,,
c1ccc2ccccc2c1C=CC=C.C=CC(=O)C>>O=C1CCc2c(ccc3ccccc23)C1,,,
C#CCO.c1ccc([N-][N+]#N)cc1>>c1ccccc1n1cc(CO)nn1,,,
C#Cc1ccccc1.C[N-][N+]#N>>Cc1nnn(-c2ccccc2)c1,,,
C#CCCOC.CC[N-][N+]#N>>CCn1ncc(CCOC)n1,,,
C#CC(C)(C)O.c1ccc(C[N-][N+]#N)cc1>>CC(C)(O)Cn1cc(Cc2ccccc2)nn1,,,
CCCCBr>>CCCCO,,,
CC(Br)C>>CC(O)C,,,
CCBr.N#C>>CCC#N,,,
CCCCBr.Oc1ccccc1>>CCCCOc1ccccc1,R–Br + Ar–OH → R–O–Ar,"electrophile=R-primary [S:primary, E:neutral]; nucleophile=Ar [S:primary/attached:Ar, E:neutral]",
CI.SC>>CSC,R1–I + R2–SH → R1–S–R2,"electrophile=R-methyl [S:methyl, E:neutral]; nucleophile=R-primary [S:primary/attached:methyl R, E:neutral]",
CCCBr.[I-]>>CCCI,,,
BrCCCCCl.[C-]#N>>N#CCCCCCN,,,
ICc1ccccc1>>OCc1ccccc1,,,
BrCC(=O)OC.[N-]=[N+]=[N-]>>[N-]=[N+]=[N-]CC(=O)OC,,,
Brc1ccccc1.Sc1ccccc1>>c1ccccc1Sc1ccccc1,Ar1–Br + Ar2–SH → Ar1–S–Ar2,"electrophile=Ar [S:open, E:neutral]; nucleophile=Ar [S:primary/attached:Ar, E:neutral]",
Clc1ccc(C)cc1.Sc1ccccc1>>Cc1ccc(Sc2ccccc2)cc1,Ar1–Cl + Ar2–SH → Ar1–S–Ar2,"electrophile=Ar [S:open, E:neutral]; nucleophile=Ar [S:primary/attached:Ar, E:neutral]",
Brc1ccncc1.SCC>>CCSc1ccncc1,HeteroAr–Br + R–SH → HeteroAr–S–R,"electrophile=HeteroAr [S:open, E:neutral]; nucleophile=R-primary [S:primary/attached:primary R, E:neutral]",heteroaryl_nitrogen
Ic1ccc(C(F)(F)F)cc1.SCc1ccccc1>>FC(F)(F)c1ccc(SCc2ccccc2)cc1,Ar–I + R–SH → Ar–S–R,"electrophile=Ar [S:open, E:neutral]; nucleophile=R-primary [S:primary/attached:primary R, E:neutral]",
Brc1ccc(OC)cc1.SC>>CSc1ccc(OC)cc1,Ar–Br + R–SH → Ar–S–R,"electrophile=Ar [S:open, E:neutral]; nucleophile=R-primary [S:primary/attached:methyl R, E:neutral]",ether
CC(C)(C)Br.O>>CC(C)(C)O,,,
c1ccc(C(C)(C)Cl)cc1.O>>c1ccc(C(C)(C)O)cc1,,,
Fc1ccc([N+](=O)[O-])cc1>>[O-][N+](=O)c1ccc(O)cc1,,,
Clc1nc(Cl)nc(Cl)n1.OC>>COc1nc(Cl)nc(Cl)n1,HeteroAr–Cl + R–OH → HeteroAr–O–R,"electrophile=HeteroAr [S:open, E:electron_poor]; nucleophile=R-primary [S:primary/attached:methyl R, E:neutral]",heteroaryl_nitrogen; heteroaryl_nitrogen; aryl_halide; aryl_halide; heteroaryl_nitrogen
Fc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1.NC>>[O-][N+](=O)c1cc([N+](=O)[O-])cc(NC)c1,Ar–F + R–NH2 → Ar–NH–R,"electrophile=Ar [S:open, E:electron_poor]; nucleophile=R-primary [S:primary center/attached:methyl R, E:neutral]",nitro; nitro
Fc1ccc(C(F)(F)F)cc1.Oc1ccccc1>>FC(F)(F)c1ccc(Oc2ccccc2)cc1,Ar1–F + Ar2–OH → Ar1–O–Ar2,"electrophile=Ar [S:open, E:neutral]; nucleophile=Ar [S:primary/attached:Ar, E:neutral]",
Clc1ccncc1.OC>>COc1ccncc1,HeteroAr–Cl + R–OH → HeteroAr–O–R,"electrophile=HeteroAr [S:open, E:neutral]; nucleophile=R-primary [S:primary/attached:methyl R, E:neutral]",heteroaryl_nitrogen
C=CCC(Br)C>>C=CCC(C)O,,,
C=CCCC(Cl)C.SC>>C=CCCC(C)SC,R1–Cl + R2–SH → R1–S–R2,"electrophile=R-secondary [S:secondary, E:neutral]; nucleophile=R-primary [S:primary/attached:methyl R, E:neutral]",alkene
CCCCBr.[I-]>>CCCCI,,,
c1ccc(CCl)cc1.[I-]>>c1ccc(CI)cc1,,,
c1ccc(CO)cc1.ClP(c1ccccc1)(c1ccccc1)c1ccccc1.C(Cl)(Cl)(Cl)Cl>>c1ccc(CCl)cc1,R1–Cl + R2–OH →,,
CCCCO.BrP(c1ccccc1)(c1ccccc1)c1ccccc1>>CCCCBr,,,
c1ccc(CO)cc1.Oc1ccccc1.N=NC(C(=O)OCC)C(=O)OCC.P(c1ccccc1)(c1ccccc1)c1ccccc1>>c1ccc(COc2ccccc2)cc1,,,
CCCO.NC(=O)c1ccccc1.N=NC(C(=O)OCC)C(=O)OCC.P(c1ccccc1)(c1ccccc1)c1ccccc1>>CCCNC(=O)c1ccccc1,,,
CC(Br)C>>CC=C,C–Br bond cleavage; C–C → C=C; C–H loss,"unassigned=R-secondary [S:secondary, E:neutral]",
CC(Br)C(C)C>>CC=C(C)C,C–Br bond cleavage; C–C → C=C; C–H loss,"unassigned=R-secondary [S:secondary, E:neutral]",
c1ccc(C(C)Br)cc1>>C=Cc1ccccc1,C–Br bond cleavage; C–C → C=C; C–H loss,"unassigned=R-secondary [S:secondary, E:neutral]",
CCCBr>>CC=C,,,
CC(C)(C)Br>>CC(C)=C,C–Br bond cleavage; C–C → C=C; C–H loss,"unassigned=R-tertiary [S:tertiary, E:neutral]",
CC=O.CC=O>>CC(O)CC=O,,,
CC(=O)C.CC=O>>CC(O)C(C)C=O,,,
c1ccc(C=O)cc1.CC(=O)C>>c1ccc(C(O)C(C)C=O)cc1,,,
CCC=O.CC(=O)C>>CCC(O)C(C)C=O,,,
c1ccc(C=O)cc1.CC=O>>c1ccc(/C=C/C=O)cc1,,,
CC=O.C[P+](c1ccccc1)(c1ccccc1)c1ccccc1>>C=CC,,,
c1ccc(C=O)cc1.C=C[P+](c1ccccc1)(c1ccccc1)c1ccccc1>>c1ccc(/C=C/C=C)cc1,,,
CC(=O)C.CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1>>CCOC(=O)C=C(C)C,,,
c1ccc(C=O)cc1.C=P(c1ccccc1)(c1ccccc1)c1ccccc1>>c1ccc(C=CC)cc1,,,
CC=O.NC.C=O>>CC(=O)CN,(H2C=O + R–NH2) OR (R1–CH=O + R2–NH2) →,,
c1ccc(C=O)cc1.C1CCNC1.C=O>>c1ccc(C(=O)CN1CCCC1)cc1,(Ar–CH=O + R1R2–NH) OR (H2C=O + R1R2–NH) →,,
O=Cc1ccccc1.Nc1ccccc1>>c1ccc(CNc2ccccc2)cc1,Ar1–CH=O + Ar2–NH2 → Ar1–CH2–NH–Ar2,"amine_partner=Ar [S:primary center/attached:Ar, E:neutral]; carbonyl_partner=Ar [S:primary, E:neutral]",
CC=O.NC>>CCNC,R1–CH=O + R2–NH2 → R1–CH2–NH–R2,"amine_partner=R-primary [S:primary center/attached:methyl R, E:neutral]; carbonyl_partner=R-primary [S:primary, E:neutral]",
c1ccc(C=O)cc1.NCC>>c1ccc(CNCC)cc1,Ar–CH=O + R–NH2 → Ar–CH2–NH–R,"amine_partner=R-primary [S:primary center/attached:primary R, E:neutral]; carbonyl_partner=Ar [S:primary, E:neutral]",
O=Cc1ccc(OC)cc1.NC>>COc1ccc(CNC)cc1,Ar–CH=O + R–NH2 → Ar–CH2–NH–R,"amine_partner=R-primary [S:primary center/attached:methyl R, E:neutral]; carbonyl_partner=Ar [S:primary, E:neutral]",ether
O=Cc1ccccc1.NCCCC>>c1ccc(CNCCCC)cc1,Ar–CH=O + R–NH2 → Ar–CH2–NH–R,"amine_partner=R-primary [S:primary center/attached:primary R, E:neutral]; carbonyl_partner=Ar [S:primary, E:neutral]",
CC(C)C=O.Nc1ccccc1>>CC(C)CNc1ccccc1,R–CH=O + Ar–NH2 → R–CH2–NH–Ar,"amine_partner=Ar [S:primary center/attached:Ar, E:neutral]; carbonyl_partner=R-primary [S:primary, E:neutral]",
c1ccc(C=O)cc1.NCc1ccccc1>>c1ccc(CNCc2ccccc2)cc1,Ar–CH=O + R–NH2 → Ar–CH2–NH–R,"amine_partner=R-primary [S:primary center/attached:primary R, E:neutral]; carbonyl_partner=Ar [S:primary, E:neutral]",
O=CCc1ccccc1.Nc1ccccc1>>c1ccc(CCCNc2ccccc2)cc1,R–CH=O + Ar–NH2 →,,
CCCC=O.NC(C)C(=O)O>>CCCCNC(C)C(=O)O,R1–CH=O + R2–NH2 → R1–CH2–NH–R2,"amine_partner=R-primary [S:primary center/attached:secondary R, E:neutral]; carbonyl_partner=R-primary [S:primary, E:neutral]",carboxylic_acid
O=Cc1ccc2ccccc2c1.Nc1ccccc1>>c1ccc(NCc2ccc3ccccc3c2)cc1,Ar1–CH=O + Ar2–NH2 → Ar1–CH2–NH–Ar2,"amine_partner=Ar [S:primary center/attached:Ar, E:neutral]; carbonyl_partner=Ar [S:primary, E:neutral]",
CC(=O)c1ccc(OC)cc1.NC>>COc1ccc(C(C)NC)cc1,Ar–C(R1)=O + R2–NH2 → Ar–CH(R1)–NH–R2,"amine_partner=R-primary [S:primary center/attached:methyl R, E:neutral]; carbonyl_partner=R-secondary/Ar [S:secondary, E:neutral]",ether
O=Cc1ccc(N(C)C)cc1.Nc1ccccc1>>CN(C)c1ccc(CNc2ccccc2)cc1,Ar1–CH=O + Ar2–NH2 → Ar1–CH2–NH–Ar2,"amine_partner=Ar [S:primary center/attached:Ar, E:neutral]; carbonyl_partner=Ar [S:primary, E:neutral]",tertiary_amine
C=CC(=O)C.CC(=O)CC(=O)C>>CC(=O)C(CC(=O)C)CC(=O)C,,,
C=CC(=O)OCC.CC(=O)CC(=O)OCC>>CCOC(=O)C(CC(=O)OCC)CC(=O)OCC,,,
c1ccc(C=CC(=O)C)cc1.CC(=O)CC>>c1ccc(C(CC(C)=O)CC(=O)CC)cc1,,,
CC(=O)OCC.CC(=O)OCC>>CC(=O)CC(=O)OCC,,,
c1ccc(C(=O)OC)cc1.CC(=O)OC>>c1ccc(C(=O)CC(=O)OC)cc1,,,
c1ccc(C=O)cc1.CC(C#N)C#N>>c1ccc(/C=C(C#N)C#N)cc1,,,
CC=O.CC(C(=O)OCC)C(=O)OCC>>C/C=C(C(=O)OCC)C(=O)OCC,,,
c1ccc(C=O)cc1.C[N+](=O)[O-]>>c1ccc(C(O)C[N+](=O)[O-])cc1,,,
CC=O.CC[N+](=O)[O-]>>CC(O)CC[N+](=O)[O-],,,
c1ccc(C=O)cc1.BrCC(=O)OCC.[Zn]>>c1ccc(C(O)CC(=O)OCC)cc1,,,
CC=O.BrCC(=O)OCC.[Zn]>>CC(O)CC(=O)OCC,,,
c1ccc(C=O)cc1.CCOP(=O)(OCC)CC(=O)OCC>>c1ccc(/C=C/C(=O)OCC)cc1,,,
CC=O.CCOP(=O)(OCC)CC(=O)OCC>>C/C=C/C(=O)OCC,,,
CC=O.[Mg]Br.CC>>CC(O)(C)C,,,
c1ccc(C=O)cc1.[Mg]Br.C>>c1ccc(C(O)C)cc1,,,
CC(=O)C.[Mg]Br.c1ccccc1>>CC(O)(c1ccccc1)C,,,
C=CCCCC=C>>C=C.C1CCC=CC1,,,
C=CC=C.C=C>>C=CCC=C,,,
CC(C)C(C([O-])=O)C(C)C>>CC(C)CC(C)(C)C(=O)O,,,
CC=O.NC.CC(=O)O>>CC1=C(C)OC(=O)C(C)(N)C1,(R1–C(O)OH + R2–NH2) OR (R1–CH=O + R2–NH2) →,,
c1ccc([N+](=O)[O-])cc1.Nc1ccccc1>>c1ccc2[nH]c3ccccc3c2c1,,,
Nc1ccccc1.c1ccc(C=O)cc1>>c1ccc2nc(-c3ccccc3)cc(-c3ccccc3)c2c1,Ar1–CH=O + Ar2–NH2 →,,
CC(=O)CC(=O)C.NC>>Cc1ccc(C)n1C,R1–C(R2)=O + R3–NH2 →,,
CC(=O)CCC(=O)C.N>>Cc1ccc(C)[nH]1,R1–C(R2)=O + NH3 →,,
c1ccc(C(=O)CCC(=O)c2ccccc2)cc1.NC>>c1ccc(-c2ccc(-c3ccccc3)n2C)cc1,Ar–C(R1)=O + R2–NH2 →,,
CC(=O)CC(=O)OCC.CC(=O)CC(=O)OCC.CC=O.N>>CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1,(R1–C(R2)=O + NH3) OR (R–CH=O + NH3) →,,
O=C(N)N.CC(=O)CC(=O)OCC.c1ccc(C=O)cc1>>CCOC(=O)C1=C(C)NC(=O)NC1c1ccccc1,,,
O=C(N)N.CC(=O)CC(=O)OCC.CC=O>>CCOC(=O)C1=C(C)NC(=O)NC1C,,,
c1ccc(C(C)=O)cc1.c1ccc(NN)cc1>>Cc1c2ccccc2[nH]c1-c1ccccc1,(Ar1–C(R)=O + R–NH–NH) OR (Ar–C(R)=O + N–NH2) →,,
CC(=O)CC.c1ccccc1NN>>CCc1c2ccccc2[nH]c1C,(R1–C(R2)=O + N–NH2) OR (R1–C(R2)=O + R–NH–NH) →,,
NCCc1ccc(O)cc1.CC=O>>Cc1nccc2ccc(O)cc12,R1–CH=O + R2–NH2 →,,
NCCc1c[nH]c2ccccc12.C=O>>c1ccc2[nH]cc3c2c1CCN3,H2C=O + R–NH2 →,,
c1ccc(c(N)c1)N.c1ccc(C=O)cc1>>c1ccc(-c2nc3ccccc3[nH]2)cc1,Ar1–CH=O + Ar2–NH2 →,,
c1ccc(c(N)c1)N.CC(=O)O>>Cc1nc2ccccc2[nH]1,R–C(O)OH + Ar–NH2 →,,
c1ccc(c(N)c1)O.c1ccc(C=O)cc1>>c1ccc(-c2nc3ccccc3o2)cc1,Ar1–CH=O + Ar2–NH2 →,,
c1ccc(c(N)c1)O.CC(=O)O>>Cc1nc2ccccc2o1,(R–C(O)OH + Ar–NH2) OR (R–C(O)OH + Ar–OH) →,,
c1ccc(c(N)c1)S.c1ccc(C=O)cc1>>c1ccc(-c2nc3ccccc3s2)cc1,Ar1–CH=O + Ar2–NH2 →,,
CC(=O)C=O.NC=O.N>>Cc1nccn1C,(R–C(O)–C(R)=O + NH3) OR (R–C(O)–CH=O + NH3) →,,
c1ccc(N)cc1.CC(C)(C)OC(=O)OC(=O)OC(C)(C)C>>CC(C)(C)OC(=O)Nc1ccccc1,,,
NCCc1ccccc1.CC(C)(C)OC(=O)OC(=O)OC(C)(C)C>>CC(C)(C)OC(=O)NCCc1ccccc1,,,
CC(C)(C)OC(=O)Nc1ccccc1>>c1ccc(N)cc1,,,
c1ccc(N)cc1.O=C(OCc1ccccc1)OCc1ccccc1>>O=C(Nc1ccccc1)OCc1ccccc1,,,
NCC(=O)O.O=C(OCc1ccccc1)OCc1ccccc1>>O=C(NCC(=O)O)OCc1ccccc1,intramolecular R1–C(O)OH / R2–NH2 →,,
O=C(Nc1ccccc1)OCc1ccccc1.[H][H].[Pd]>>c1ccc(N)cc1,,,
c1ccc(N)cc1.O=C1OC(=O)c2ccccc21>>O=C(Nc1ccccc1)OCC1c2ccccc2-c2ccccc21,(HeteroAr–C(O)OC(O)R + Ar–H) OR (HeteroAr–C(O)OC(O)R + Ar–NH2) OR (intramolecular HeteroAr–C(O)OC(O)R / Ar–H) →,,
O=C(Nc1ccccc1)OCC1c2ccccc2-c2ccccc21>>c1ccc(N)cc1,,,
c1ccc(CO)cc1.CC(C)(C)[Si](C)(C)Cl>>CC(C)(C)[Si](C)(C)OCc1ccccc1,,,
OCCO.CC(C)(C)[Si](C)(C)Cl>>CC(C)(C)[Si](C)(C)OCCO[Si](C)(C)C(C)(C)C,,,
CC(C)(C)[Si](C)(C)OCc1ccccc1.[F-]>>c1ccc(CO)cc1,,,
c1ccc(CO)cc1.BrCc1ccc(OC)cc1>>COc1ccc(COCc2ccccc2)cc1,Benzyl–Br + R2–OH → R1–O–R2,"electrophile=R-primary [S:primary, E:neutral]; nucleophile=R-primary [S:primary/attached:primary R, E:neutral]",ether
COc1ccc(COCc2ccccc2)cc1>>c1ccc(CO)cc1,,,
OCC(O)CO.CC(=O)C>>CC1(C)OCC(CO)O1,,,
CC1(C)OCC(CO)O1.[H+]>>OCC(O)CO,,,
c1ccc(CO)cc1.BrCc1ccccc1>>c1ccc(COCc2ccccc2)cc1,Benzyl–Br + R2–OH → R1–O–R2,"electrophile=R-primary [S:primary, E:neutral]; nucleophile=R-primary [S:primary/attached:primary R, E:neutral]",
c1ccc(COCc2ccccc2)cc1.[H][H].[Pd]>>c1ccc(CO)cc1,,,
c1ccc(CO)cc1.ClC(c1ccccc1)(c1ccccc1)c1ccccc1>>c1ccc(COC(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,Benzyl–Cl + R2–OH → R1–O–R2,"electrophile=R-tertiary [S:tertiary, E:neutral]; nucleophile=R-primary [S:primary/attached:primary R, E:neutral]",
c1ccc(COC(c2ccccc2)(c2ccccc2)c2ccccc2)cc1.[H+]>>c1ccc(CO)cc1,,,
O=C(O)c1ccccc1.Nc1ccccc1>>O=C(Nc1ccccc1)c1ccccc1,Ar1–C(O)OH + Ar2–NH2 → Ar1–C(O)–NH–Ar2,"acyl_partner=unclassified [S:primary, E:neutral]; nitrogen_partner=Ar [S:primary center/attached:Ar, E:neutral]",
CC(=O)O.NCc1ccccc1>>CC(=O)NCc1ccccc1,R1–C(O)OH + R2–NH2 → R1–C(O)–NH–R2,"acyl_partner=unclassified [S:primary, E:neutral]; nitrogen_partner=R-primary [S:primary center/attached:primary R, E:neutral]",
O=C(O)CCc1ccccc1.NC1CCCCC1>>O=C(N1CCCCC1)CCc1ccccc1,R1–C(O)OH + R2–NH2 →,,
CC(C)(C)C(=O)O.Nc1ccc(C)cc1>>CC(C)(C)C(=O)Nc1ccc(C)cc1,R–C(O)OH + Ar–NH2 → R–C(O)–NH–Ar,"acyl_partner=unclassified [S:primary, E:neutral]; nitrogen_partner=Ar [S:primary center/attached:Ar, E:neutral]",
O=C(O)c1ccc(F)cc1.NCCc1ccccc1>>O=C(NCCc1ccccc1)c1ccc(F)cc1,Ar–C(O)OH + R–NH2 → Ar–C(O)–NH–R,"acyl_partner=unclassified [S:primary, E:neutral]; nitrogen_partner=R-primary [S:primary center/attached:primary R, E:neutral]",aryl_halide
O=C(O)c1ccc(OC)cc1.NC1CC1>>COc1ccc(C(=O)NC2CC2)cc1,Ar–C(O)OH + R–NH2 → Ar–C(O)–NH–R,"acyl_partner=unclassified [S:primary, E:neutral]; nitrogen_partner=R-primary [S:primary center/attached:secondary R, E:neutral]",ether
O=C(O)c1ccc(C#N)cc1.NCCCC>>N#Cc1ccc(C(=O)NCCCC)cc1,Ar–C(O)OH + R–NH2 → Ar–C(O)–NH–R,"acyl_partner=unclassified [S:primary, E:neutral]; nitrogen_partner=R-primary [S:primary center/attached:primary R, E:neutral]",nitrile
O=C(O)c1ccc([N+](=O)[O-])cc1.NC(C)(C)C>>CC(C)(C)NC(=O)c1ccc([N+](=O)[O-])cc1,Ar–C(O)OH + R–NH2 → Ar–C(O)–NH–R,"acyl_partner=unclassified [S:primary, E:neutral]; nitrogen_partner=R-primary [S:primary center/attached:tertiary R, E:neutral]",nitro
O=C(O)c1cccc(Cl)c1.NCc1ccncc1>>O=C(NCc1ccncc1)c1cccc(Cl)c1,Ar–C(O)OH + R–NH2 → Ar–C(O)–NH–R,"acyl_partner=unclassified [S:primary, E:neutral]; nitrogen_partner=R-primary [S:primary center/attached:primary R, E:neutral]",aryl_halide; heteroaryl_nitrogen
O=C(O)c1ccc2ccccc2c1.NC1CCNCC1>>O=C(N1CCC(N)CC1)c1ccc2ccccc2c1,Ar–C(O)OH + R1R2–NH → Ar–C(O)–NR1R2,"acyl_partner=unclassified [S:primary, E:neutral]; nitrogen_partner=R-secondary [S:secondary center/attached:primary R+primary R, E:neutral]",primary_amine
O=C(O)c1ccncc1.Nc1ccccc1>>O=C(Nc1ccccc1)c1ccncc1,HeteroAr–C(O)OH + Ar–NH2 → HeteroAr–C(O)–NH–Ar,"acyl_partner=unclassified [S:primary, E:neutral]; nitrogen_partner=Ar [S:primary center/attached:Ar, E:neutral]",heteroaryl_nitrogen
O=C(O)c1cnccn1.NCc1ccc(F)cc1>>O=C(NCc1ccc(F)cc1)c1cnccn1,HeteroAr–C(O)OH + R–NH2 → HeteroAr–C(O)–NH–R,"acyl_partner=unclassified [S:primary, E:electron_poor]; nitrogen_partner=R-primary [S:primary center/attached:primary R, E:neutral]",heteroaryl_nitrogen; heteroaryl_nitrogen; aryl_halide
O=C(O)c1cccs1.NC1CCOCC1>>O=C(N1CCOCC1)c1cccs1,HeteroAr–C(O)OH + R–NH2 →,,
O=C(O)c1cc[nH]c1.NCCOc1ccccc1>>O=C(NCCOc1ccccc1)c1cc[nH]c1,HeteroAr–C(O)OH + R–NH2 → HeteroAr–C(O)–NH–R,"acyl_partner=unclassified [S:primary, E:neutral]; nitrogen_partner=R-primary [S:primary center/attached:primary R, E:neutral]",ether
O=C(O)c1ccc[nH]1.NC1CCC(C)(C)CC1>>O=C(NC1CCC(C)(C)CC1)c1ccc[nH]1,HeteroAr–C(O)OH + R–NH2 → HeteroAr–C(O)–NH–R,"acyl_partner=unclassified [S:primary, E:neutral]; nitrogen_partner=R-primary [S:primary center/attached:secondary R, E:neutral]",
